"URL","Image URL","ASIN","Title","Brand","Fulfillment","Category","BSR","UPC","GTIN","EAN","ISBN","Subcategory","Subcategory BSR","Price","Price Trend (90 days) (%)","Parent Level Sales","ASIN Sales","Sales Trend (90 days) (%)","Parent Level Revenue","ASIN Revenue","Review Count","Reviews Rating","Seller","Seller Country/Region","Number of Active Sellers","Last Year Sales","Sales Year Over Year (%)","Shipping Details","Length","Width","Height","Weight","Storage Fee (Jan - Sep)","Storage Fee (Oct - Dec)","Best Sales Period","Listing Age (Months)","Number of Images","Variation Count","Sales to Reviews"
"https://amazon.com/dp/B00O26S3FM","https://m.media-amazon.com/images/I/7111j-NO3rL._SX450_.jpg","B00O26S3FM","Red Line (57804) 75W110 Full Synthetic Gear Oil GL-5-1 Quart","Red Line","Amazon","Automotive",235536,083522578042,00083522578042,0083522578042,"N/A","Gear Oils",205,23.53,-18,43,43,44,1004.8,1004.69,58,4.9,"Amazon","N/A",7,343,133,"Large Standard-Size",4.02,4.06,8.82,2.01,"N/A","N/A","03/31/2026",140,6,0,0.74
"https://amazon.com/dp/B06WD296LQ","https://m.media-amazon.com/images/I/31aORVd0h5L._SX450_.jpg","B06WD296LQ","Polaris New OEM Oil-15W60,Indian,Quart, 2880187","Polaris","FBM","Automotive",235628,"N/A","N/A","N/A","N/A","Motor Oils",1122,23.99,-9,23,23,223,516.87,516.52,86,4.7,"JOHNNY K'S POWERSPORTS","USA",4,118,-79,"Large Standard-Size",2.8,3.9,8.9,1.92,"N/A","N/A","05/31/2024",111,1,0,0.26
"https://amazon.com/dp/B0GM2PYSXY","https://m.media-amazon.com/images/I/41GTA73PNvL._SX450_.jpg","B0GM2PYSXY","Protection Plus Chevron Techron Powersports & Small Engine Fuel System Treatment, 10 oz Bottles – Fuel Stabilizer & Cleaner for Motorcycles, ATVs, Lawn Equipment, Generators – 3 Pack","Generic","FBM","Automotive",235734,"N/A","N/A","N/A","N/A","Fuel Additives",187,35.99,-9,20,20,108,568.01,567.74,"N/A","N/A","Mikey Imports","USA",1,0,"N/A","Large Standard-Size",1.81,2.95,8.62,0.66,"N/A","N/A","03/31/2026",3,1,0,"N/A"
"https://amazon.com/dp/B0H1NB3YTK","https://m.media-amazon.com/images/I/31e5wCrOUEL._SX450_.jpg","B0H1NB3YTK","Oil Injection Block Off Kit","landmarinetoys.com","-","Automotive",235754,"N/A","N/A","N/A","N/A","Motor Oils",1129,17.25,"N/A",0,0,,"-","-","N/A","N/A",,"N/A",1,0,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","-",0,"N/A",0,"N/A"
"https://amazon.com/dp/B00FM9CZQG","https://m.media-amazon.com/images/I/51pvkcczSBL._SX450_.jpg","B00FM9CZQG","QuickSilver 8M0058682 Quickstor Fuel Treatment and Stabilizer, 32 Oz.","Quicksilver","Amazon","Automotive",235843,745061886896,00745061886896,0745061886896,"N/A","Fuel Additives",195,31.33,16,196,55,22,3809.49,1728.61,418,4.7,"Amazon","N/A",5,4735,132,"Large Standard-Size",3.19,3.19,10.98,1.79,"N/A","N/A","10/31/2025",135,1,2,0.47
"https://amazon.com/dp/B001REZ7GU","https://m.media-amazon.com/images/I/91CYeaRvl0L._SX450_.jpg","B001REZ7GU","Permatex 81422-12PK Sensor-Safe High-Temp RTV Silicone Gasket Maker, 3 oz. (Pack of 12)","Permatex","Amazon","Automotive",235861,"N/A",30686226814228,"N/A","N/A","Paints & Primers",8519,43.89,73,44,5,-65,665.49,261.56,98,4.8,"Amazon","N/A",4,1053,42,"Large Standard-Size",4.92,8.74,8.82,2.94,"N/A","N/A","03/31/2026",266,1,3,0.45
"https://amazon.com/dp/B0D3M1NXPY","https://m.media-amazon.com/images/I/51GdumhOUgL._SX450_.jpg","B0D3M1NXPY","Gran-sorb Sorbent Granules Universal Granular Absorbent - Absorbs Oil & Water-Based Liquids, Solvents, Coolants, Petrochemicals - Absorbs Up to 4 Gallons, 30 lb. Bag - Pack of 4","Generic","FBM","Automotive",235885,"N/A","N/A","N/A","N/A","Oil Cleanup Absorbers",88,187.99,-11,16,1,-55,1381.56,211.32,2,3,"MicroTec Supply & hardware","USA",1,0,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","02/28/2026",3,9,4,7.78
"https://amazon.com/dp/B007XRAC06","https://m.media-amazon.com/images/I/21z1uaXeBkL._SX450_.jpg","B007XRAC06","Genuine 002989005110 Wheel Bearing Grease","Genuine","FBM","Automotive",235889,826732927404,"N/A",0826732927404,"N/A","Wheel Bearing",42,11.19,-32,8,8,-6,90.94,90.79,109,4.7,"VG European","USA",7,150,-33,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","09/30/2024",169,1,0,0.07
"https://amazon.com/dp/B0CPN4W8ZS","https://m.media-amazon.com/images/I/61FjPFNvrSL._SX450_.jpg","B0CPN4W8ZS","RecPro RV Heat Transfer Fluid Super Concentrate | Solar and Hydronic System Antifreeze for Aqua Hot Heating Systems | Non-Toxic (1)","RecPro","FBM","Automotive",235993,193652074472,"N/A",0193652074472,"N/A","Antifreezes & Coolants",186,45.95,-27,36,21,-19,2465.57,953.55,5,3.7,"RecPro®","USA",1,301,120,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","12/31/2025",29,4,3,7.17
"https://amazon.com/dp/B0F8PCYLZZ","https://m.media-amazon.com/images/I/71FVaIeBvSL._SX450_.jpg","B0F8PCYLZZ","Arctic Air for R12, 3 cans","cmebiz","FBM","Automotive",236009,"N/A","N/A","N/A","N/A","Cooling System",35,61.25,-11,11,11,-65,692.32,692.19,8,3.8,"CME Biz","USA",1,0,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","06/30/2025",12,4,0,1.4
